Agency,EffortID,SampleDate,SampleYear,WFMU,Site,GearType,MonitoringType,Species,SampleID,Length_mm,Weight_g,Sex,Maturity,FinalAge,FinalAgeStructure,SampleType1,SampleType1ID,Comment,BoxNo
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-47,488,990,F,M,9,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-07,529,1510,F,M,8,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-12,565,1910,F,M,8,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-17,537,1500,F,M,8,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-33,608,2340,F,M,8,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-48,505,1140,M,M,8,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-54,513,1400,M,M,8,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-10,520,1370,F,M,7,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-11,545,1510,F,M,7,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-22,523,1400,F,M,7,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-25,469,960,M,M,7,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-42,499,1130,F,M,7,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-46,544,1340,F,M,7,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-49,505,1100,F,M,7,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-55,492,1040,M,M,7,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-06,514,1080,F,M,6,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-08,485,1210,F,M,6,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-21,501,1140,M,M,6,Otolith,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-45,477,880,M,M,6,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-05,470,840,M,M,5,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-18,477,1050,F,M,5,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-24,464,840,M,M,5,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-26,456,790,M,M,5,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-29,451,800,F,M,5,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-31,461,920,M,M,5,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-14,444,720,F,M,4,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-27,456,780,M,M,4,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-28,436,680,M,I,4,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-56,472,840,M,M,4,Spine,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-16,579,1860,F,M,,,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-32,616,2810,F,M,,,,,,
MIDNR,2019LEL0906LAND01,9/6/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0906LAND01-37,556,1390,M,M,,,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-26,546,1140,M,M,25,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-01,543,1200,M,M,23,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-09,652,2580,M,M,21,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-04,587,2050,M,M,16,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-22,659,3170,F,M,15,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-13,650,2820,F,M,14,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-55,593,2300,F,M,13,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-50,542,1660,F,M,12,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-51,591,1840,M,M,12,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-05,559,1650,M,M,11,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-20,623,2180,M,M,11,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-49,504,1140,M,M,11,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-54,582,1960,F,M,11,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-56,573,1840,F,M,11,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-10,598,2030,M,M,10,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-12,602,1900,F,M,10,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-18,495,1270,F,M,10,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-52,579,1700,M,M,10,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-53,569,1820,F,M,10,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-19,554,1560,M,M,9,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-21,576,1400,M,M,9,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-03,508,1050,M,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-06,551,1650,M,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-08,489,1080,M,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-15,496,970,M,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-25,552,1560,F,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-27,467,920,M,M,8,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-29,510,1160,M,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-30,487,970,F,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-44,525,1260,M,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-58,532,1270,M,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-60,503,1080,F,M,8,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-02,482,980,M,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-07,554,1770,F,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-11,562,1840,F,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-23,466,960,M,M,7,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-24,483,910,M,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-28,434,740,F,M,7,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-32,502,1090,M,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-33,493,1020,M,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-34,488,990,M,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-42,460,950,F,M,7,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-47,464,910,M,M,7,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-57,516,1230,F,M,7,Otolith,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-59,465,850,F,M,7,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-38,450,760,F,M,6,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-40,446,710,M,M,6,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-14,465,800,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-17,468,870,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-35,433,670,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-36,460,760,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-39,463,950,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-41,463,770,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-43,462,920,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-45,455,750,F,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-48,462,840,M,M,5,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-16,445,760,M,M,4,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-31,433,640,M,I,4,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-37,436,650,F,I,4,Spine,,,,
MIDNR,2019LEL0911LAND01,9/11/2019,2019,WFM06,Leland,large mesh trap net,Commercial,LWF,2019LEL0911LAND01-46,442,710,M,M,4,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-25,552,1528,M,M,16,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-03,593,2021,M,M,15,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-10,570,1938,M,M,15,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-04,484,1109,F,M,14,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-15,565,1818,F,M,14,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-47,542,1520,M,M,14,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-21,494,1175,M,M,13,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-55,515,1480,F,M,13,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-64,514,1421,M,M,13,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-02,515,1384,F,M,12,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-07,519,1138,M,M,12,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-09,583,2080,M,M,12,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-26,557,1323,M,M,12,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-45,552,1737,M,M,12,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-63,536,1607,M,M,12,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-01,480,1074,M,M,11,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-38,542,1457,M,M,11,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-58,583,2086,F,M,11,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-11,500,1327,F,M,10,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-20,520,1361,F,M,10,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-22,510,1222,M,M,10,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-30,478,974,M,M,10,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-32,512,1040,M,M,10,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-39,504,1334,M,M,10,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-56,460,993,M,M,10,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-05,465,990,F,I,9,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-12,500,1000,M,M,9,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-31,481,952,F,I,9,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-35,490,1077,M,M,9,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-42,546,1588,M,M,9,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-51,531,1387,F,M,9,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-57,529,1380,M,M,9,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-08,467,943,F,M,8,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-14,465,923,F,M,8,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-17,480,967,M,M,8,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-43,463,945,M,M,8,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-46,511,1370,M,M,8,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-06,475,873,F,I,7,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-13,450,790,F,M,7,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-23,480,930,M,M,7,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-33,464,974,M,M,7,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-40,475,1000,F,M,7,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-52,472,923,M,M,7,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-65,512,1344,F,M,7,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-19,445,849,M,M,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-24,452,996,M,M,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-27,432,693,F,M,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-29,447,871,F,M,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-34,462,882,M,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-36,440,626,M,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-41,482,1001,M,M,6,Otolith,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-44,451,798,M,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-48,452,755,F,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-53,442,730,M,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-54,439,792,M,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-60,437,716,F,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-61,445,829,F,M,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-62,452,900,F,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-66,467,958,M,M,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-67,435,659,M,I,6,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-16,435,767,M,I,5,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-18,454,840,M,I,5,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-28,452,790,M,M,5,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-37,432,784,F,M,5,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-49,442,810,M,I,5,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-50,443,726,F,I,5,Spine,,,,
MIDNR,2020LEL0617LAND01,6/17/2020,2020,WFM06,Leland,large mesh trap net,Commercial,LWF,2020LEL0617LAND01-59,469,990,M,M,5,Spine,,,,
